,name,link,ac,health,strength,dexterity,constitution,intelligence,wisdom,charisma
1609,Нимблрайт,/bestiary/5169-nimblewright/,18,45,1,4,3,-1,0,-2
1610,Нье-тальггу,/bestiary/8850-neh_thalggu/,14,95,2,-1,4,1,0,-2
1611,Нерозар Побежденный,/bestiary/6223-nerozar_the_defeated/,15,93,0,-1,3,-4,-1,-3
1612,Ночная карга,/bestiary/193-night_hag/,17,112,4,2,3,3,2,3
1613,Ночной поглотитель,/bestiary/8868-night_scavver/,14,114,5,2,3,-5,0,-5
1614,Невидимый охотник,/bestiary/206-invisible_stalker/,14,104,3,4,2,0,2,0
1615,Найхилюр,/bestiary/5342-nihiloor/,15,71,0,1,1,4,3,3
1616,Нар’ль Зебриндас,/bestiary/5341-nar_l_xibrindas/,12,45,-1,2,0,3,1,1
1617,Некрихор,/bestiary/13216-necrichor/,12,67,-1,2,3,3,1,0
1618,Некрихор,/bestiary/6869-necrichor/,12,67,-1,2,3,3,1,0
1619,Наёмный убийца,/bestiary/436-assassin/,15,78,0,3,2,1,0,0
1620,Небосклонная черепаха,/bestiary/7403-horizonback_tortoise/,17,227,9,-4,7,-3,0,-3
1621,Невыразимый ужас,/bestiary/6903-unspeakable_horror/,15,95,5,1,4,-4,2,3
1622,Нефритовая тигрица,/bestiary/5046-jade_tigress/,15,70,4,2,2,0,3,0
1623,Носферату,/bestiary/6870-nosferatu/,17,85,5,4,5,-2,3,2
1624,Надгробное умертвие,/bestiary/12065-cairnwight/,19,138,6,0,5,0,1,-1
1625,Никалот,/bestiary/322-nycaloth/,18,123,5,0,4,1,0,2
1626,Носящий пурпур Неронвейн,/bestiary/485-neronvain/,17,117,-1,3,2,3,1,4
1627,Нефритовый паук,/bestiary/5887-jade_spider/,17,250,6,-1,5,-4,0,-5
1628,Навид,/bestiary/8538-navid/,17,200,6,1,7,3,2,3
1629,Некротическая многоножка,/bestiary/6437-necrotic_centipede/,17,195,7,1,5,-3,0,-3
1630,Носящий пурпур Северин,/bestiary/486-severin/,16,150,0,1,3,3,1,5
1631,Нэйргот лорд Клинков,/bestiary/488-naergoth_bladelord/,18,135,5,1,3,1,2,3
1632,Нестер,/bestiary/6204-nester/,12,99,0,2,1,5,2,3
1633,Нальфешни,/bestiary/72-nalfeshnee/,18,184,5,0,6,4,1,2
1634,Нарзугон,/multiverse/bestiary/6875-narzugon/,20,112,5,0,3,3,2,4
1635,Неотелид,/multiverse/bestiary/6879-neothelid/,16,232,8,-2,5,-4,3,1
1636,Ним,/bestiary/7763-nym/,12,230,9,2,5,3,4,4
1637,Набассу,/multiverse/bestiary/6847-nabassu/,18,190,6,2,5,2,2,3
1638,Нинтра Сиотта,/bestiary/5060-nintra_siotta/,17,306,3,7,3,3,2,7
1639,Нагпа,/multiverse/bestiary/6848-nagpa/,19,203,-1,2,1,6,4,5
1640,Ночной ходок,/multiverse/bestiary/6880-nightwalker/,14,337,6,4,7,-2,-1,-1
1641,Незримо присутствующий,/bestiary/13237-veiled_presence/,20,300,2,7,3,7,5,6
1642,Нив-Миззет,/bestiary/8150-niv_mizzet/,22,370,9,2,9,10,3,7
1643,Обыватель,/bestiary/18-commoner/,10,4,0,0,0,0,0,0
1644,Обыватель Баровии,/bestiary/4684-barovian_commoner/,10,4,0,0,0,0,0,0
1645,Обыватель Вистани,/bestiary/4807-vistana_commoner/,10,4,0,0,0,0,0,0
1646,Обыватель конструкт,/bestiary/5016-constructed_commoner/,15,6,0,0,2,0,0,0
1647,Овца,/bestiary/7740-sheep/,10,3,1,0,0,-4,0,-3
1648,Огрек Брайтхелм,/bestiary/7780-augrek_brighthelm/,15,13,2,0,2,0,0,0
1649,Оживлённая волшебная палочка,/bestiary/6123-animated_wand/,18,20,-3,4,0,-4,-4,-5
1650,Оживлённый демиплан,/bestiary/5747-living_demiplane/,10,31,-5,0,0,-5,0,-5
1651,Оживлённый демиплан,/bestiary/5748-living_demiplane/,10,31,-5,0,0,-5,0,-5
1652,Оживлённый посох,/bestiary/6119-animated_staff/,17,40,1,1,0,4,2,0
1653,Оживший невидимый слуга,/bestiary/5384-living_unseen_servant/,10,4,-4,0,0,-5,0,-5
1654,Олень,/bestiary/387-deer/,13,4,0,3,0,-4,2,-3
1655,Оникс,/bestiary/8511-onyx/,12,2,-4,2,0,-4,1,-2
1656,Орел,/bestiary/388-eagle/,12,3,-2,2,0,-4,2,-2
1657,Орен Йогильви,/bestiary/7781-oren_yogilvy/,11,9,-1,1,1,0,0,3
1658,Осьминог,/bestiary/389-octopus/,12,3,-3,2,0,-4,0,-3
1659,Отовир,/bestiary/7782-othovir/,10,16,0,0,1,1,2,3
1660,Орок,/bestiary/7730-orok/,12,5,-2,2,-1,-1,-2,-1
1661,Оронд Гролхунд,/bestiary/5347-orond_gralhund/,15,9,0,1,0,-1,2,3
1662,Отт Стилтоз,/bestiary/5349-ott_steeltoes/,12,9,0,1,0,-2,0,0
1663,Охотник на акул,/bestiary/7435-shark_hunter/,12,11,1,0,1,-1,0,-1
1664,Оживлённая алебарда,/bestiary/4677-animated_halberd/,15,17,1,2,0,-5,-3,-5
1665,Оживлённая метла,/bestiary/5010-animated_broom/,15,17,0,3,0,-5,-3,-5
1666,Оживлённая метла атаки,/bestiary/953-broom_of_animated_attack/,15,17,0,3,0,-5,-3,-5
1667,Оживлённый нож,/bestiary/7447-animated_knife/,17,12,1,2,0,-5,-3,-5
1668,Отто Белвью,/bestiary/4775-otto_belview/,11,26,1,-1,2,-1,0,-2
1669,Огненный тритон воин,/multiverse/bestiary/6749-firenewt_warrior/,13,27,0,1,1,-2,0,-1
1670,Одуванчик Амидор,/bestiary/8437-amidor_the_dandelion/,12,28,-2,2,0,1,1,3
1671,Океанус,/bestiary/7566-oceanus/,12,30,2,1,3,0,1,0
1672,Олара,/bestiary/7879-olara/,13,16,0,2,1,0,1,0
1673,Орк,/bestiary/20-orc/,13,15,3,1,3,-2,0,0
1674,Орк вскормленный Юртруса,/bestiary/569-orc_nurtured_one_of_yurtrus/,9,30,2,-1,3,-2,0,-2
1675,Отсечённая тень,/bestiary/8387-detached_shadow/,12,16,-2,2,1,-2,0,-1
1676,Охотничий дрейк,/bestiary/1257-ambush_drake/,13,22,1,2,2,-3,0,-2
1677,Огненная змея,/bestiary/279-fire_snake/,14,22,1,2,0,-2,0,-1
1678,Огненный тритон колдун Имикса,/multiverse/bestiary/6748-firenewt_warlock_of_imix/,10,33,1,0,1,-1,0,2
1679,Оживлённая окованная библиотека,/bestiary/5011-animated_chained_library/,14,45,2,-1,2,-5,-3,-5
1680,Оживлённая статуя дроу,/bestiary/5824-animated_drow_statue/,18,33,2,0,1,-5,-4,-5
1681,Оживлённая стеклянная статуя,/bestiary/7874-animated_glass_statue/,10,22,2,0,2,-2,1,-2
1682,Оживлённый доспех,/bestiary/35-animated_armor/,18,33,2,0,1,-5,-4,-5
1683,Ожившие огненные ладони,/bestiary/4982-living_burning_hands/,15,15,0,1,3,-4,-2,-2
1684,Окаменевший (Камнеклятый),/multiverse/bestiary/7037-stone_cursed/,17,19,3,-3,2,-3,-1,-2
1685,Оловянный солдатик,/bestiary/8392-tin_soldier/,18,27,2,0,1,-5,-4,-5
1686,Орвекс Окраммус,/bestiary/6061-orvex_ocrammas/,12,27,0,2,0,1,2,3
1687,Отражающая варгулья,/bestiary/13138-vargouille_reflection/,12,22,-2,2,2,-2,0,-4
1688,Обайя Удэй,/bestiary/5345-obaya_uday/,13,27,0,0,1,1,3,1
1689,Огр,/bestiary/19-ogre/,11,59,4,-1,3,-3,-2,-2
1690,Огр болтомёт,/multiverse/bestiary/6913-ogre_bolt_launcher/,13,59,4,1,3,-3,-2,-2
1691,Огр зомби,/bestiary/324-ogre_zombie/,8,85,4,-2,4,-4,-2,-3
1692,Огр паланкин,/multiverse/bestiary/6915-ogre_howdah/,15,59,4,-1,3,-3,-2,-2
1693,Огр-падальщик,/bestiary/6175-carrion_ogre/,11,59,4,-1,3,-5,-2,-2
1694,Огромное щупальце,/bestiary/8506-enormous_tentacle/,12,60,4,2,1,-5,0,-4
1695,Оддлвин,/bestiary/13249-oddlewin/,13,21,-1,2,0,0,3,2
1696,Оживлённая баллиста,/bestiary/5472-animated_ballista/,15,50,2,0,0,-4,-4,-5
1697,Оживлённый стол,/bestiary/8550-animated_table/,15,39,4,-1,1,-5,-4,-5
1698,Оккультист послушник,/bestiary/7859-occult_initiate/,12,66,0,2,1,2,0,3
1699,Оллин,/bestiary/8540-ollin/,13,27,0,0,1,1,3,1
1700,Орейот,/bestiary/4934-oreioth/,11,39,-1,1,2,3,-1,0
1701,Орк коготь Лутик,/bestiary/571-orc_claw_of_luthic/,14,45,2,2,3,0,2,0
1702,Орк око Груумша,/bestiary/259-orc_eye_of_gruumsh/,16,45,3,1,3,-1,1,1
1703,Орк рука Юртруса,/bestiary/573-orc_hand_of_yurtrus/,12,30,1,0,3,0,2,-1
1704,Орог,/bestiary/260-orog/,18,42,4,1,4,1,0,1
1705,Ортемей Быстрая и Тёмная,/bestiary/6060-ortimay_swift_and_dark/,15,65,2,3,2,2,0,2
1706,Охотничья акула,/bestiary/390-hunter_shark/,12,45,4,1,2,-5,0,-3
1707,Огр цепной громила,/multiverse/bestiary/6914-ogre_chain_brute/,11,59,4,-1,3,-3,-2,-2
1708,Одноглазый содрогатель,/bestiary/4924-one_eyed_shiver/,12,49,0,2,1,1,1,3
1709,Оживлённая печь,/bestiary/6122-animated_stove/,17,50,2,0,0,-4,-4,-5
1710,Оживленный гроб,/bestiary/13213-animated_coffin/,16,60,3,1,2,-4,0,-4
1711,Орк красный клык Шаргааса,/bestiary/572-orc_red_fang_of_shargaas/,15,52,0,3,2,-1,0,-1
1712,Отпрыск глубин,/multiverse/bestiary/6585-deep_scion/,11,67,4,1,3,0,1,2
1713,Отто,/bestiary/6215-otto/,15,104,4,5,1,2,1,3
1714,Отшельник Талоса,/bestiary/7908-anchorite_of_talos/,13,58,3,1,2,-1,2,1
1715,Офицер Драконьей армии,/bestiary/10576-dragon_army_officer/,19,65,3,2,2,1,2,1
1716,Охотник на дракона,/bestiary/8491-dragon_hunter/,13,58,3,1,2,0,0,0
1717,Огр таран,/multiverse/bestiary/6902-ogre_battering_ram/,11,76,4,-1,3,-3,-2,-2
1718,Оживлённая длань Бигби,/bestiary/5745-living_bigby_s_hand/,20,52,8,0,5,-5,0,-5
1719,Оракул,/bestiary/7200-oracle/,15,44,0,2,1,1,3,2
1720,Ореада,/bestiary/7163-oread/,16,49,2,2,1,0,1,4
1721,Орк исчадие,/bestiary/7872-fiendish_orc/,16,93,4,1,4,0,0,3
1722,Орк клинок Илневала,/bestiary/570-orc_blade_of_ilneval/,18,60,3,0,3,0,1,2
1723,Ослеплённый тролль,/bestiary/5108-blinded_troll/,15,84,4,1,5,-2,-1,-2
1724,Оттокент,/bestiary/7567-othokent/,15,78,3,1,2,0,0,2
1725,Облитерос,/bestiary/5346-obliteros/,13,126,6,0,5,0,0,-3
1726,Обречённый сотрясатель,/bestiary/13199-fated_shaker/,13,76,0,3,0,2,3,2
1727,Огненный элементаль,/bestiary/143-fire_elemental/,13,102,0,3,3,-2,0,-2
1728,Оживлённая железная статуя,/bestiary/7517-living_iron_statue/,16,102,3,2,4,-2,0,-3
1729,Ожившая молния,/bestiary/4983-living_lightning_bolt/,15,57,0,2,4,-4,0,0
1730,Омин Дран,/bestiary/7461-omin_dran/,18,65,3,-1,2,0,4,1
1731,Отидж,/bestiary/261-otyugh/,14,114,3,0,4,-2,1,-2
1732,Отродье Кьюсса,/multiverse/bestiary/7029-spawn_of_kyuss/,10,76,3,0,4,-3,-2,-4
1733,Охотник на магов,/bestiary/8083-mage_hunter/,15,85,4,2,3,0,3,0
1734,Оживлённая броня Страда,/bestiary/955-strahd_s_animated_armor/,21,112,3,1,3,-1,0,-1
1735,Оживлённая хрустальная статуя минотавра,/bestiary/7535-minotaur_living_crystal_statue/,15,136,4,-1,3,-2,0,-3
1736,Оживлённое дыхание,/bestiary/6293-animated_breath/,15,95,4,0,4,-2,0,-3
1737,Отверженный,/bestiary/10162-foresworn/,18,82,5,2,3,1,4,0
1738,Отголосок Демогоргона,/bestiary/12097-echo_of_demogorgon/,14,85,6,0,3,0,1,2
1739,Отродье драконьей плоти,/bestiary/6336-dragonflesh_abomination/,15,66,4,2,3,-3,1,-2
1740,Огненный элементальный мирмидон,/multiverse/bestiary/6745-fire_elemental_myrmidon/,18,123,1,4,2,-1,0,0
1741,Ожившее облако смерти,/bestiary/4984-living_cloudkill/,15,73,0,2,5,-4,0,-2
1742,Они,/bestiary/254-oni/,16,110,4,0,3,2,1,2
1743,Отродье юань-ти,/bestiary/317-yuan_ti_abomination/,15,127,4,3,3,3,2,4
1744,Огромная серая слизь,/bestiary/6163-huge_gray_ooze/,8,152,4,-2,3,-5,-2,-4
1745,Оживлённый клинок разрушения,/bestiary/5746-living_blade_of_disaster/,14,67,0,3,4,-2,0,-4
1746,Оккультист златоуст,/bestiary/7860-occult_silvertongue/,13,127,1,3,3,2,3,5
1747,Освальдо Кассалантер,/bestiary/5348-osvaldo_cassalanter/,16,85,4,2,4,0,1,2
1748,Осквернённый аватар Лару,/bestiary/5017-corrupted_avatar_of_lurue/,14,90,4,2,2,0,3,3
1749,Облачный великан,/bestiary/167-cloud_giant/,14,200,8,0,6,1,3,3
1750,Огненный великан,/bestiary/168-fire_giant/,18,162,7,-1,6,0,2,1
1751,Одинокий угнетённый,/multiverse/bestiary/7026-lonely_sorrowsworn/,16,112,3,1,3,-2,0,-2
1752,Оживлённое дерево,/bestiary/7429-animated_tree/,16,138,6,-1,5,1,3,1
1753,Ориль  (Первая форма),/bestiary/5724-auril_first_form_/,13,95,2,3,5,7,8,9
1754,Осквернённая гигантская акула,/bestiary/7824-corrupted_giant_shark/,13,126,6,0,5,-5,0,-3
1755,Отвратительный йети,/bestiary/316-abominable_yeti/,15,137,7,0,6,-1,1,-1
1756,Отвратительный йети Алловака,/bestiary/7421-allowak_abominable_yeti/,15,137,7,0,6,3,1,0
1757,Огненный великан Злого огня,/bestiary/11833-fire_giant_of_evil_fire/,18,150,7,-1,6,0,4,2
1758,Ориль  (Вторая форма),/bestiary/5726-auril_second_form_/,16,136,3,3,5,7,8,9
1759,Ортон,/multiverse/bestiary/6924-orthon/,17,105,6,3,5,2,2,3
1760,Осенний эладрин,/multiverse/bestiary/6725-autumn_eladrin/,19,165,1,3,3,2,3,4
1761,Охранная нага,/bestiary/251-guardian_naga/,18,127,4,4,3,3,4,4
1762,Объятия смерти,/bestiary/7827-death_embrace/,13,147,6,2,4,-2,-1,-3
1763,Огненные живые мощи,/bestiary/12116-firegaunt/,15,175,7,-2,6,0,2,1
1764,Огненный геллион,/bestiary/12122-fire_hellion/,18,175,7,0,6,3,2,5
1765,Оживлённая статуя Лолс,/bestiary/6120-animated_statue_of_lolth/,17,230,6,-1,5,-4,0,-5
1766,Ориль (Третья форма),/bestiary/5728-auril_third_form_/,19,136,-5,1,5,7,8,9
1767,Очаровательный лазутчик,/bestiary/13235-enchanting_infiltrator/,18,156,0,5,2,5,3,4
1768,Облачный великан Злого воздуха,/bestiary/12067-cloud_giant_of_evil_air/,14,200,8,0,6,1,3,4
1769,Огнегривый ангел,/bestiary/1898-firemane_angel/,18,135,6,2,3,1,2,6
1770,Ожившая статуя архимага,/bestiary/6207-animated_archmage_statue/,12,99,0,2,1,5,2,3
1771,Ойнолот,/multiverse/bestiary/6916-oinoloth/,17,119,4,3,4,3,3,4
1772,Охотник Бафомета,/bestiary/12257-stalker_of_baphomet/,17,200,7,3,6,1,3,1
1773,Окутанный великан смерти,/bestiary/12091-death_giant_shrouded_one/,12,195,8,2,5,6,3,3
1774,Оракул Стриксхейвена,/bestiary/8113-oracle_of_strixhaven/,12,150,1,2,3,5,5,4
1775,Отражение Илвааша,/bestiary/13955-refraction_of_ilvaash/,11,199,3,0,3,6,5,6
1776,Огненный великан Вестник кузни,/bestiary/11832-fire_giant_forgecaller/,18,312,7,0,6,3,5,4
1777,Ольгидра,/bestiary/4937-olhydra/,18,324,5,6,7,3,4,6
1778,Облачный великан играющий с судьбой,/bestiary/12066-cloud_giant_destiny_gambler/,15,337,8,1,6,4,3,6
1779,Огремох,/bestiary/4936-ogremoch/,20,526,8,0,9,0,2,6
1780,Орак Стойкий,/bestiary/7433-oracs_the_enduring/,22,367,8,2,7,3,2,4
1781,Отпрыск Гролантора,/bestiary/12283-scion_of_grolantor/,18,402,8,2,7,2,5,4
1782,Отпрыск Скорауса,/bestiary/12287-scion_of_skoraeus/,19,444,9,5,8,4,7,2
1783,Отпрыск Трима,/bestiary/12297-scion_of_thrym/,19,499,10,3,8,3,5,5
1784,Отпрыск Суртура,/bestiary/12294-scion_of_surtur/,20,546,10,3,9,5,7,5
1785,Оркус,/multiverse/bestiary/6917-orcus/,17,405,8,2,7,5,5,7
1786,Отпрыск Мемнора,/bestiary/12285-scion_of_memnor/,20,656,10,4,10,7,6,8
1787,Отпрыск Стронмауса,/bestiary/12290-scion_of_stronmaus/,20,656,10,5,10,8,9,7
1788,Павлин,/bestiary/6449-peacock/,10,5,-2,0,1,-4,1,-3
1789,Паук,/bestiary/392-spider/,12,1,-4,2,-1,-5,0,-4
1790,Петух,/bestiary/8532-rooster/,13,1,-3,3,-1,-4,2,-2
1791,Пикколо,/bestiary/4673-piccolo/,12,3,-1,2,0,-3,1,-2
1792,Полевик,/bestiary/8366-campestri/,12,2,-5,-2,0,-3,0,-1
1793,Ползающая рука,/bestiary/58-crawling_claw/,12,2,1,2,0,-3,0,-3
1794,Поющие вместе,/bestiary/6199-sing_along/,10,4,0,0,0,0,0,2
1795,Пробуждённая крыса,/bestiary/5104-awakened_rat/,10,1,-4,0,-1,0,0,-3
1796,Пробужденный куст,/bestiary/397-awakened_shrub/,9,10,-4,-1,0,0,0,-2
1797,Подружка невесты Заггтмой,/bestiary/5846-bridesmaid_of_zuggtmoy/,13,22,2,0,0,2,-1,4
1798,Подручный Сумеречного света (Маленький),/bestiary/8428-witchlight_hand_small_/,12,9,0,2,0,1,1,1
1799,Подручный Сумеречного света (Средний),/bestiary/8395-witchlight_hand_medium_/,12,9,0,2,0,1,1,1
1800,Пони,/bestiary/395-pony/,10,11,2,0,1,-4,0,-2
1801,Послушник Воющей Ненависти,/bestiary/3653-howling_hatred_initiate/,13,9,0,2,0,0,-1,0
1802,Проворный посыльный,/bestiary/1682-expeditious_messenger/,13,7,-2,3,1,-1,1,-2
1803,Пантера,/bestiary/391-panther/,12,13,2,2,0,-4,2,-2
1804,Паровой мефит,/bestiary/233-steam_mephit/,10,21,-3,0,0,0,0,1
1805,Пепельный зомби,/bestiary/8034-ash_zombie/,8,22,1,-2,3,-4,-2,-3
1806,Пепельный летающий меч,/bestiary/12704-ashen_flying_sword/,17,17,1,2,0,-5,-3,-5
1807,Пещерный барсук,/bestiary/5825-cave_badger/,12,13,1,0,2,-4,1,-3
1808,Пидлуик II,/bestiary/957-pidlwick_ii/,14,10,0,2,0,-1,1,0
1809,Пикси,/bestiary/265-pixie/,15,1,-4,5,-1,0,2,2
1810,Плазмоид-исследователь,/bestiary/8855-plasmoid_explorer/,11,16,1,1,1,0,2,0
1811,Побрякушка Джангл,/bestiary/8439-jingle_jangle/,15,7,-1,2,0,0,-1,-1
1812,Полукровка,/bestiary/958-mongrelfolk/,11,26,1,-1,2,-1,0,-2
1813,Порождение облекса,/multiverse/bestiary/6887-oblex_spawn/,13,18,-1,3,2,2,0,0
1814,Прислужник,/bestiary/438-acolyte/,10,9,0,0,0,0,2,0
1815,Пробуждённый лось,/bestiary/6140-awakened_elk/,10,13,3,0,1,0,0,-2
1816,Псевдодракон,/bestiary/266-pseudodragon/,13,7,-2,2,1,0,1,0
1817,Птеранодон,/bestiary/92-pteranodon/,13,13,1,2,0,-4,-1,-3
1818,Птеранодон зомби,/bestiary/5998-pteranodon_zombie/,11,26,1,0,2,-5,-3,-4
1819,Пепельный боевой конь,/bestiary/12705-ashen_warhorse/,11,19,4,1,1,-4,1,-2
1820,Первокурсник,/bestiary/8061-first_year_student/,11,33,-1,1,1,1,0,0
1821,Пиратский боцман,/bestiary/7538-pirate_bosun/,12,27,3,0,1,0,0,1
1822,Поросёнок трясущий задом,/bestiary/8044-piggy_wiggle_butt/,13,15,3,1,3,-2,0,0
1823,Преследователь с Кольца руин,/bestiary/10546-rubblebelt_stalker/,14,11,0,2,1,0,2,-1
1824,Принц Ливид,/bestiary/5914-prince_livid/,8,30,1,-2,3,-2,-2,-4
1825,Пробуждённая гигантская оса,/bestiary/6141-awakened_giant_wasp/,12,13,0,2,0,0,0,-4
1826,Пронзатель,/bestiary/264-piercer/,15,22,0,1,3,-5,-2,-4
1827,Психическая серая слизь,/bestiary/5913-psychic_gray_ooze/,8,22,1,-2,3,-2,-2,-4
1828,Пылевой мефит,/bestiary/228-dust_mephit/,12,17,-3,2,0,-1,0,0
1829,Падальщик порождений ядра,/bestiary/7268-core_spawn_crawler/,12,21,-2,2,0,-1,1,-2
1830,Палубный пират волшебник,/bestiary/7542-pirate_deck_wizard/,12,32,0,2,2,3,1,0
1831,Пепельный наследник анархист,/bestiary/8529-ashen_heir_anarchist/,12,27,0,2,0,1,2,3
1832,Пепельный оживленный доспех,/bestiary/12706-ashen_animated_armor/,18,33,2,0,1,-5,-4,-5
1833,Первый помощник пират,/bestiary/7543-pirate_first_mate/,16,26,2,0,2,0,0,1
1834,Пёс смерти,/bestiary/393-death_dog/,12,39,2,2,2,-4,1,-2
1835,Пиблз,/bestiary/5908-peebles/,15,16,2,2,2,1,0,-1
1836,Повреждённый мясной голем,/bestiary/7448-damaged_flesh_golem/,9,5,4,-1,4,-2,0,-3
